"","text","creation_time","isRetweet","retweet_count","favoite_count","user"
"365"," iamhaklaa Shahrukh Khan  The Undisputed King only according to BoxOfficeIndore  BollyArena SRKswarrior httpstcoxbmkJbpwL",2016-10-23 08:17:11,TRUE,71,0,"being_abhi10"
"366","No one will dare Tata for intolerance word
Bhakts only choose soft targets like aamir khan shahrukh khan",2016-10-23 08:07:35,FALSE,0,0,"manoj4justice"
"367","ChinaBoxOffice iamsrk btw it is November on shahrukhs birthday",2016-10-23 07:35:31,FALSE,0,0,"XahidaAdaitul"
"368"," SushmaSwaraj Thats a noble gesture from Shahrukh Khan I appreciate Rajeev Kulshreshtha IndianEmbassyTR for helping Aradhana https…",2016-10-23 07:33:27,TRUE,1284,0,"SRKsAddiction"
"369"," SushmaSwaraj Thats a noble gesture from Shahrukh Khan I appreciate Rajeev Kulshreshtha IndianEmbassyTR for helping Aradhana https…",2016-10-23 07:26:27,TRUE,1284,0,"_SRKsAman"
"370"," SRKsRaeesFan Bhakts can only target Soft targets Like Shahrukh Or Aamir Ratan tata said the same thing protest karo BC hai Gaa…",2016-10-23 07:26:14,TRUE,2,0,"MayurKashyap"
"371"," SushmaSwaraj Thats a noble gesture from Shahrukh Khan I appreciate Rajeev Kulshreshtha IndianEmbassyTR for helping Aradhana https…",2016-10-23 07:22:53,TRUE,1284,0,"SRKsGladiator1"
"372","Shahrukhs Daughter Suhana Khans Unseen Party Pics From httpstcoXLIlKOuqE",2016-10-23 07:17:13,FALSE,0,1,"GunelKhan"
"373","Experience Bengal ads featuring Shahrukh Khan to launch soon  The Indian Express  httpstcoCigxxkvpmR… httpstcoFznmtMYYn",2016-10-23 07:13:50,FALSE,0,0,"KKKKiranDotCom"
"374","seematripathi  lol itna prob hai to send him here and salman shahrukh all other khans too we dont mind ",2016-10-23 07:12:02,FALSE,0,0,"EconomistNaz"
"375"," divyadutta iamsrk i cme bk speechless watching you perform Shahrukh you exude magic i n both t roles Absolute treat watching…",2016-10-23 07:10:31,TRUE,758,0,"SRK_Frooti"
"376"," breakfreeofbox iamsrk Ur sweet support of aliaa in DearZindagiTake makes us sing Love you Shahrukhji Enjoy my doll tribute ht…",2016-10-23 07:07:04,TRUE,7,0,"SRK_Frooti"
"377"," divyadutta iamsrk i cme bk speechless watching you perform Shahrukh you exude magic i n both t roles Absolute treat watching…",2016-10-23 07:04:39,TRUE,758,0,"Srk_HolicJaved"
"378"," divyadutta iamsrk i cme bk speechless watching you perform Shahrukh you exude magic i n both t roles Absolute treat watching…",2016-10-23 07:04:12,TRUE,758,0,"Muffin_SRKian"
"379"," divyadutta iamsrk i cme bk speechless watching you perform Shahrukh you exude magic i n both t roles Absolute treat watching…",2016-10-23 07:03:48,TRUE,758,0,"Crazy_SRKian"
"380"," divyadutta iamsrk i cme bk speechless watching you perform Shahrukh you exude magic i n both t roles Absolute treat watching…",2016-10-23 07:03:33,TRUE,758,0,"SRKs_Dimplish"
"381","fomodaily plz do fomoftw btw Shahrukh Khan and Amir Khan",2016-10-23 06:58:48,FALSE,0,0,"meet_sam2088"
"382","vinniearora you mean srk Shahrukh",2016-10-23 06:55:52,FALSE,0,0,"Deepa02635036"
"383"," years of Dil Aashna Hai  Divya Bharti movie released with Shahrukh Khan a very heartwarming and beautiful movie of Divya jee <U+2764><U+FE0F>",2016-10-23 06:39:13,FALSE,0,2,"AllahrakhiDivya"
"384"," CrazySRKian Anushka Sharma Shahrukh Khan is my onscreen amp offscreen Hero He is everywhere for me He respect women a lot <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38> http…",2016-10-23 06:30:56,TRUE,1152,0,"insta_kayyum"
"385","shahrukh khan love scene french kiss httpstcouLaxpupk via YouTube",2016-10-23 06:27:50,FALSE,0,0,"Shah_Faisal11"
"386"," SRKsRaeesFan Bhakts can only target Soft targets Like Shahrukh Or Aamir Ratan tata said the same thing protest karo BC hai Gaa…",2016-10-23 06:18:59,TRUE,2,0,"vks17chd"
"387","Ratan Tata kiranpatniak thekiranbedi AnupamPkher anuragkashyap MaheshNBhatt RSSCHADDISGANG AmirShahRukh n now One MoreDeshDrohi",2016-10-23 06:15:39,FALSE,0,0,"MUSLIMBTHNHUMAN"
"388","kiranpatniak thekiranbedi AnupamPkher anuragkashyap MaheshNBhatt RSS CHADDISGANG Amir ShahRukh n now One M… httpstcolsAPUYu",2016-10-23 06:13:33,FALSE,0,0,"MUSLIMBTHNHUMAN"
"389","JestSayingggg amitabh ancestors were from faislabad  while dilip and shahrukh ancestors belongs to peshwar",2016-10-23 06:10:59,FALSE,0,0,"zarnab202"
"390","JestSayingggg amitabh  dilip and shahrukh they all migrated from pakistan",2016-10-23 06:10:18,FALSE,0,0,"zarnab202"
"391","zarnab how many roles they did n how Many of them r hits For Amitab dilip rajesh khana shahrukh  salman saif aamir it k decades",2016-10-23 06:09:11,FALSE,0,0,"JestSayingggg"
"392","Bollywood SHAHRUKH’S BEST PERFORMANCE… httpstcowoZkLIxa FMW Fun Maza World",2016-10-23 06:06:07,FALSE,0,0,"FunMazaWorld"
"393"," IExpressSports Shah Rukh Khan Virender Sehwag congratulate India on third Kabaddi World Cup title

READ httpstcoDltRoNU http…",2016-10-23 06:00:27,TRUE,21,0,"sanjaybadala"
"394","iamsrk Shahrukhits my bday todayIf u wish me I will be the most happiest girl<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61>",2016-10-23 05:57:49,FALSE,0,0,"AthiraChadran"
"395","Shahrukh Khan reacts to the bikini pics of his daughter Suhana Khan Gauri Chibber Khan son AbRam Khan httpstcookfGSSPo",2016-10-23 05:55:05,FALSE,0,2,"GunelKhan"
"396","Iz it U shahrukh 
If u r  then why not share some memories about that day<U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E31> httpstcojMauWKfbif",2016-10-23 05:54:11,FALSE,0,0,"ImranAnsari2001"
"397"," KingDrunkard The first lesson I learnt about women is they can choose Deepak Tijori over Shahrukh Khan",2016-10-23 05:51:46,TRUE,66,0,"batchof98"
"398","I liked a YouTube video httpstcoglkWnNZ Shahrukh Khan Praise Salman Khan  ",2016-10-23 05:48:19,FALSE,0,0,"mohdzuber1"
"399","I liked a YouTube video httpstcoPjLGRnobX I Met Shahrukh D Vlog",2016-10-23 05:45:53,FALSE,0,0,"jammy911911"
"400","Shahrukh Khan reacts to the bikini pics of his daughter Suhana Khan httpstcoqKDkFLzG",2016-10-23 05:43:45,FALSE,0,1,"GunelKhan"
"401","I added a video to a YouTube playlist httpstcojKrMnBcyZ Shahrukh Khans Rare amp Unseen Pictures  SRK FOREVER",2016-10-23 05:36:27,FALSE,0,0,"DeepakT44121093"
"402"," breakfreeofbox iamsrk Ur sweet support of aliaa in DearZindagiTake makes us sing Love you Shahrukhji Enjoy my doll tribute ht…",2016-10-23 05:35:20,TRUE,7,0,"JamesJuliejiji2"
"403","aamirkhan can u imagine shahrukh khan being detained at an indian airport becoz hes khan",2016-10-23 05:35:20,FALSE,0,0,"rohitdoc1"
"404"," breakfreeofbox iamsrk Ur sweet support of aliaa in DearZindagiTake makes us sing Love you Shahrukhji Enjoy my doll tribute ht…",2016-10-23 05:33:13,TRUE,7,0,"pocharanee"
"405"," indicine Shahrukh Khan donated Rs  cr Salmans Being Human donated Rs  cr towards charity in  Report gt httptcotYS…",2016-10-23 05:27:36,TRUE,1238,0,"iamprashantns"
"406","iamsrk Ur sweet support of aliaa in DearZindagiTake makes us sing Love you Shahrukhji Enjoy my doll tribute httpstcoLoyIbqAn",2016-10-23 05:27:07,FALSE,7,9,"breakfreeofbox"
"407"," subhadippandey ShahRukh is the guy she wants to marry
Salman khan is the guy she cheats on
Tushar kapoor is the guy she finally marry",2016-10-23 05:26:15,TRUE,9,0,"aditya_niroula"
"408","Shahrukh Khans Rare amp Unseen Pictures   SRK FOREVER httpstcosBhqUOJjQ via YouTube",2016-10-23 05:25:11,FALSE,0,0,"DeepakT44121093"
"409","Shahrukh Khans Rare amp Unseen Pictures  SRK FOREVER httpstcojKrMnBcyZ via YouTube",2016-10-23 05:24:15,FALSE,0,0,"DeepakT44121093"
"410","Bhakts can only target Soft targets Like Shahrukh Or Aamir Ratan tata said the same thing protest karo BC hai Gaa me dum Bhenchoddd",2016-10-23 05:23:51,FALSE,2,8,"SRKsRaeesFan1"
"411"," SRKFC ‘Experience Bengal’ ads featuring Shahrukh Khan to launch soon httpstcoflyuH
iamsrk httpstcoRaMqYaIq",2016-10-23 05:21:19,TRUE,26,0,"AyaanAyaan786"
"412","iamsrk hiii shahrukh sir will you message me i am your biggest fan",2016-10-23 05:21:09,FALSE,0,1,"govindraopatil1"
"413"," CrazySRKian Anushka Sharma Shahrukh Khan is my onscreen amp offscreen Hero He is everywhere for me He respect women a lot <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38> http…",2016-10-23 05:20:21,TRUE,1152,0,"iam_aftab_"
"414","I added a video to a YouTube playlist httpstcouXSsqorZm Jab Tak Hai Jaan  Full Songs  Juke Box  Starring Shahrukh Khan",2016-10-23 05:18:25,FALSE,0,0,"BosyAli8893"
"415"," CrazySRKian Anushka Sharma Shahrukh Khan is my onscreen amp offscreen Hero He is everywhere for me He respect women a lot <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E64> <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E38> http…",2016-10-23 05:14:44,TRUE,1152,0,"PraneethSRKian"
"416","RTorFAV only Shahrukh khan iamsrk Rules",2016-10-23 04:57:02,FALSE,0,1,"SRKsShooter"
"417"," gautamverma The worst part of any actress working with Shahrukh Khan is that he gets all the attention <U+2764><U+FE0F> DearZindagiFirstLook htt…",2016-10-23 04:36:41,TRUE,167,0,"jha_siddhus94"
"418","iamsrk Shahrukh bhais iam coming to Mumbhai in  oct to nov  for you Bday  Hope everything goes will",2016-10-23 04:29:18,FALSE,0,0,"ChavanChavan143"
"419"," Rukiyeraki shahrukh khan and me with the same photo <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39> SRKIAN httpstcopyBlqqvuUQ",2016-10-23 04:28:03,TRUE,9,0,"FaizanK99860521"
"420"," AkaaashMishra ShahRukh is the real comedian Don of the Bollywood LetItGoForMe",2016-10-23 04:24:55,TRUE,7,0,"azizurkhan13"
"421","StarWorldIndia waiting for shahrukh",2016-10-23 04:19:20,FALSE,0,0,"sandysindhu_7"
"422","iamsrk im a big big big fan of u shahrukhhappy birthday in advancelove u",2016-10-23 04:17:41,FALSE,0,0,"sandysindhu_7"
"423","pakistaniactors We are missing the point Why do we need Fawad and Mahira when we have Shahrukh and Kajol",2016-10-23 04:17:31,FALSE,0,0,"profrb"
"424","iamsrk happy birthday shahrukh in advancelove u",2016-10-23 04:17:07,FALSE,0,0,"sandysindhu_7"
"425","iamsrk happy birthday shahrukh in advance",2016-10-23 04:16:37,FALSE,0,0,"sandysindhu_7"
"426","SRKUniverse iamsrk sir iam coming in oct  to nov   for Shahrukh bhais birthday and awards function but how entrace  please guide me",2016-10-23 04:10:40,FALSE,0,1,"ChavanChavan143"
"427","I liked a YouTube video httpstcoCGebHCFUcl Amitabh Bachchan Shahrukh Khan Sunil Shetty Nana Patekar Johnny Lever Rajpal",2016-10-23 03:58:20,FALSE,0,0,"DhamiSanant"
"428"," shristipathak saumyatandon
I like you very muchI liked your performance as anita and you were amazing with shahrukh khan in zor ka…",2016-10-23 03:49:17,TRUE,1,0,"shristipathak1"
"429","BollyMention Shahrukh khan only",2016-10-23 03:39:30,FALSE,0,0,"DiptiBurde"
"430"," KejriwaIFan Hey Modi Bhakts   dare to reply to Ratan Tata like you did to Aamir Khan and ShahRukh khan   Intolerance  
 httpst…",2016-10-23 03:36:09,TRUE,11,0,"aabhiyam"
"431","We used to be best friends Emphasis on the used",2016-10-23 03:17:10,FALSE,0,0,"Shahrukh_Ali20"
"432"," Stylewhack Here is much awaited story of ShahRukh Khan FanClub iamsrk SRKUniverse Maishaan sabse badaa fan
Stylewhack Fans https…",2016-10-23 03:07:30,TRUE,130,0,"parekhharsh37"
"433","I liked a YouTube video from jayvijaysachan httpstcooBYGOzi Best mimicry of Shahrukh Khan by Jayvijay Sachan",2016-10-23 03:03:08,FALSE,0,0,"DhamiSanant"
"434","Surmount actors as to bollywood shahrukh only salman crown prince PqKiEKaht",2016-10-23 03:02:09,FALSE,0,0,"FultonPaterson"
"435"," SRKFC ‘Experience Bengal’ ads featuring Shahrukh Khan to launch soon httpstcoflyuH
iamsrk httpstcoRaMqYaIq",2016-10-23 02:54:10,TRUE,26,0,"AmanHarishAman"
"436"," DesiObsession First look of ‘Dear Zindagi’ starring Alia Bhatt and Shahrukh Khan source princessbhatt httpstcogHmAnc",2016-10-23 02:52:40,TRUE,299,0,"Najiiibbe"
"437"," RitaBJoshi Shahrukh has brought nameampfame to IndiaBJP by ruining our composite culture is bringing bad name to our countryINCIndia…",2016-10-23 02:50:22,TRUE,35,0,"rajnikanttiwa10"
"438","Experience Bengal ads featuring Shahrukh Khan to launch soon  The Indian Express  httpstcojSiampbNa… httpstcooMQOKUwVKo",2016-10-23 02:49:58,FALSE,0,1,"KKKKiranDotCom"
"439"," SRKindoreCFC Some old Ones our Cute iamsrk Shahrukh Khan  SRKCHENNAIFC httpstcoJspnELD",2016-10-23 02:43:15,TRUE,25,0,"iamesraa1"
"440"," BeingKunnu DONT MISS Shahrukh Khan Talks About Sleeping With His CoStars httpstcorbzviPbg iamsrk",2016-10-23 02:39:47,TRUE,5,0,"i_am_abhiii"
"441","Shahrukh khan ki Awaz Supper Talent Awesome Clip httpstcodskltPaC via YouTube",2016-10-23 02:27:15,FALSE,0,0,"ziabahi1"
"442","Great to see this if its really true httpstcofAjlKaGJW",2016-10-23 02:26:11,FALSE,0,0,"shah_zuli786"
"443","Top Bollywood actor Shahrukh Salman and Aamir have a common enemy httpstcoUREZmuRIV httpstcoEFfpqVOtj",2016-10-23 02:17:43,FALSE,0,0,"songs6in"
"444"," BollyArena My chemistry with Shahrukh Khan is organic Karan Johar httpstcosNxBRVwI",2016-10-23 02:16:23,TRUE,5,0,"AmreshChakra"
"445","Good morning iamsrk hope you are doing fine Shahrukh Bhai DearZindagi httpstcognSeFStij",2016-10-23 02:13:23,FALSE,0,0,"SRKalwayss"
"446"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 02:11:39,TRUE,260,0,"tanviph"
"447"," GabbbarSingh Something which only actors like Rajnikanth Salman Shahrukh etc could pull off now even Aishwarya has done it Kudos…",2016-10-23 02:06:37,TRUE,271,0,"rswason"
"448"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 02:04:19,TRUE,260,0,"_skhanye98"
"449"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 02:03:42,TRUE,260,0,"Soniyo_"
"450","Learn more about Hugs Help and Hope httpstcoJsArajF <U+261E>httpstcoXVatZflgW httpstcoXBXYTEBL",2016-10-23 01:49:31,FALSE,0,0,"ravina_shahrukh"
"451","MissusRTT I nearly wrote off that movie until I saw Shahrukh Khan on a bicycle I now approve of it for everything is cool on a bicycle",2016-10-23 01:38:28,FALSE,0,0,"shashankji"
"452"," WasayJalil Mashallah Proxies at full liberty Liberal amp progressive force r pushed against the wall amp facing LEAs conspiracies at…",2016-10-23 01:26:20,TRUE,136,0,"shahrukh_as"
"453"," sajtvonline Is Bol Tv Starting Fight With Other News Channel In Pakistan
httpstcofUsdDyvT httpstcoqlEKENV",2016-10-23 01:25:46,TRUE,1,0,"shahrukh_as"
"454","Kajol and Shahrukh Khan are the ultimate bollywood couple",2016-10-23 01:21:15,FALSE,0,0,"calling_98"
"455","iamsrk congratulations Love u shahrukh khanlove u india",2016-10-23 01:19:09,FALSE,0,0,"Mayshah_A211"
"456","I shall love to see what MNS does with Shahrukh and Aamir films ",2016-10-23 01:17:01,FALSE,0,0,"drprofupsingh"
"457","SRKHossny httpstcooAkcxWPWaE <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61> looks detail on it  SRK name  you can see other design on there",2016-10-23 00:53:48,FALSE,0,0,"ohMybollywood"
"458"," video  Guess Whos Competing With Shahrukh Khan Now  Bollywood News httpstcoqWsuvmwyj httpstcoHPbYbJqbt",2016-10-23 00:51:10,FALSE,0,0,"Motion_AliBaba"
"459"," BhanotShaleen Wown only iamsrk  He blessed me  kamasutra httptcoxTTXxHoY
Love u shahrukh bhai
U inspire us all  htt…",2016-10-23 00:47:30,TRUE,11,0,"Rimli16"
"460"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-23 00:36:50,TRUE,260,0,"shahsdimples"
"461"," Rukiyeraki shahrukh khan and me with the same photo <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39> SRKIAN httpstcopyBlqqvuUQ",2016-10-22 23:57:21,TRUE,9,0,"SrkSatya"
"462","I can always depend on bhai and bhabhi to make my day better <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E61> FamilyBonding",2016-10-22 23:25:31,FALSE,0,0,"Shahrukh_Ali20"
"463","shahrukhkamal Hi Please share your contact details and we will connect with you to assist Regards Deepika",2016-10-22 23:17:13,FALSE,0,0,"Airtel_Presence"
"464"," IExpressSports Shah Rukh Khan Virender Sehwag congratulate India on third Kabaddi World Cup title

READ httpstcoDltRoNU http…",2016-10-22 23:16:36,TRUE,21,0,"Fs1035933Shaikh"
"465"," Fact When you become really close to someone you can hear their voice in your head when you read their texts",2016-10-22 23:02:16,TRUE,192,0,"shahrukh_moin1"
"466","ShahrukhSM 
Matchday<U+2764><U+FE0F>",2016-10-22 22:59:00,FALSE,0,0,"ShawtyyKhanyy"
"467","ShahrukhAli BeingKarim tactics",2016-10-22 22:41:06,FALSE,0,1,"nida_nope"
"468","iamsrkSir Now End of the film  Love you Shahrukh KhanpramodsrkianDivyaSharukh httpstcoafvlsktnU",2016-10-22 22:31:55,FALSE,0,0,"Divya_0B0"
"469"," SonaholicAshu Shahrukh Khans inspiring message for a bright future ShahRukhKhan iamsrk httpstcolleeVYOxa",2016-10-22 22:30:34,TRUE,10,0,"Sonaholic_Ashu"
"470","one person followed me  automatically checked by httpstcotiGtXmKL",2016-10-22 22:25:04,FALSE,0,0,"Shahrukh_1227"
"471","Maya Nasry iamsrk Shahrukh beautiful dream does not want to wake him never httpstcoiahcUHiU … httpstcounNSNoTJSb",2016-10-22 22:20:04,FALSE,0,0,"KKKKiranDotCom"
"472","iamsrk Shahrukh beautiful dream does not want to wake him never httpstcoWbcJeiQ",2016-10-22 22:18:43,FALSE,1,1,"MayaNasry2"
"473","iamsrk Shahrukh dream that sleep and wake up to your words and Aheditk unmatched httpstcozbwypcDV",2016-10-22 22:16:07,FALSE,1,1,"MayaNasry2"
"474"," PrettyLScarves <U+2764><U+FE0F> this Shahrukh Khan Tribute  Must watch amp share yehmehfil SRKUniverse iamsrkclub 

Credits to AhmedZaman  http…",2016-10-22 22:14:30,TRUE,3,0,"yehmehfil"
"475","Experience Bengal ads featuring Shahrukh Khan to launch soon  The Indian Express  httpstcoiUWgcKnit… httpstcoFtJOlmpdl",2016-10-22 22:14:27,FALSE,0,0,"KKKKiranDotCom"
"476","iamsrk Shahrukh come to Sweden my mother invited you She along with me admire you alot We will cook you Kurdish food Come D",2016-10-22 22:13:00,FALSE,0,2,"BeyarKonst"
"477","iamsrk With fans In Budapest Hungary Last Night srk shahrukhkhan shahrukh srkian raees dilwale fan httpstcoDZlLonqK",2016-10-22 22:10:21,FALSE,0,0,"ManishKumarFilm"
"478","iamsrk With fans In Budapest
ManishKumarFilms
 Hungary srk shahrukhkhan shahrukh srkian raees dilwale httpstcojgXfYCirV",2016-10-22 22:08:27,FALSE,0,0,"ManishKumarFilm"
"479","Ive been watching Shahrukh Khans movies non stop these past two days why am I so in love",2016-10-22 22:02:43,FALSE,0,1,"cielolila_"
"480","I liked a YouTube video httpstcoigxTdBx Shahrukh Khan Salman Khan Aamir Khan in  Years of Aap Ki Adaalat HD   DEC",2016-10-22 21:32:30,FALSE,0,0,"vicky_patel__"
"481"," SRKindoreCFC Some old Ones our Cute iamsrk Shahrukh Khan  SRKCHENNAIFC httpstcoJspnELD",2016-10-22 21:31:18,TRUE,25,0,"srkajollife"
"482"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-22 21:31:17,TRUE,260,0,"nobodycaressbby"
"483"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-22 21:28:08,TRUE,260,0,"manaramiiin"
"484"," KejriwaIFan Hey Modi Bhakts   dare to reply to Ratan Tata like you did to Aamir Khan and ShahRukh khan   Intolerance  
 httpst…",2016-10-22 21:06:52,TRUE,11,0,"mohsin040"
"485","nidanope BeingKarim Be proud who else would know your prayer tactics",2016-10-22 21:01:28,FALSE,0,0,"Shahrukh_Ali20"
"486"," Rukiyeraki shahrukh khan and me with the same photo <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+393C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+613C><U+3E32><U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E39> SRKIAN httpstcopyBlqqvuUQ",2016-10-22 20:57:10,TRUE,9,0,"DilekBenimson05"
"487","I cant stand Dallas traffic",2016-10-22 20:55:32,FALSE,0,0,"Shahrukh_19"
"488"," Latentes Shahrukh Khan shouldve left u chasing the train httpstcoluLXslpgQ",2016-10-22 20:53:34,TRUE,260,0,"aishaaiftikhar_"
"489","<U+2764><U+FE0F> this Shahrukh Khan Tribute  Must watch amp share yehmehfil SRKUniverse iamsrkclub 

Credits to AhmedZaman  httpstcorwkBv",2016-10-22 20:53:30,FALSE,3,2,"PrettyLScarves"
"490","RVCJFB Akshay and shahrukh looks better than remaining both salman and ajay",2016-10-22 20:48:07,FALSE,0,0,"meobsessed25"
"491","shahrukh khan and family httpstcoqxTTlMYM",2016-10-22 20:46:32,FALSE,0,0,"prabir1953"
"492"," DivyaSharukh DivyaSharukh iamsrk Cutest Divya Bharti With Sweetest Shahrukh Khan Talking onTelephone With Happy Mood I Loooooooooooo…",2016-10-22 20:46:05,TRUE,1,0,"Divya_0B0"
"493","DivyaSharukh iamsrk Cutest Divya Bharti With Sweetest Shahrukh Khan Talking onTelephone With Happy Mood I Loooooo… httpstcooNCSsbznca",2016-10-22 20:41:09,FALSE,1,5,"DivyaSharukh"
"494"," KejriwaIFan Hey Modi Bhakts   dare to reply to Ratan Tata like you did to Aamir Khan and ShahRukh khan   Intolerance  
 httpst…",2016-10-22 20:39:30,TRUE,11,0,"nabatkapoor"
"495"," KejriwalDelhiFC Ratan Tata expresses concern over growing intolerance in country

After Aamir and ShahRukh  now Tata  
 https…",2016-10-22 20:38:16,TRUE,7,0,"hemanta_kh"
"496"," KejriwaIFan Hey Modi Bhakts   dare to reply to Ratan Tata like you did to Aamir Khan and ShahRukh khan   Intolerance  
 httpst…",2016-10-22 20:34:01,TRUE,11,0,"joydxb1"
"497"," KejriwalDelhiFC Ratan Tata expresses concern over growing intolerance in country

After Aamir and ShahRukh  now Tata  
 https…",2016-10-22 20:33:20,TRUE,7,0,"joydxb1"
"498"," KejriwalDelhiFC Ratan Tata expresses concern over growing intolerance in country

After Aamir and ShahRukh  now Tata  
 https…",2016-10-22 20:32:24,TRUE,7,0,"AamAdmiPartyFC"
"499"," KejriwalDelhiFC Ratan Tata expresses concern over growing intolerance in country

After Aamir and ShahRukh  now Tata  
 https…",2016-10-22 20:32:06,TRUE,7,0,"KejriwalFCIndia"
"500"," KejriwalDelhiFC Ratan Tata expresses concern over growing intolerance in country

After Aamir and ShahRukh  now Tata  
 https…",2016-10-22 20:31:48,TRUE,7,0,"AamAdmiPartyFan"
